,Date/Time,Lat,Lon,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,db_clusters
318218,2014-04-29 16:43:00,40.6989,-73.9735,0,0,1,0,0,0
476121,2014-04-21 10:32:00,40.7559,-73.9806,0,0,0,1,0,0
95943,2014-04-12 17:33:00,40.7201,-73.992,0,1,0,0,0,0
284878,2014-04-19 15:08:00,40.7871,-73.9738,0,0,1,0,0,0
269904,2014-04-15 11:44:00,40.7489,-74.005,0,0,1,0,0,0
554047,2014-04-30 22:39:00,40.742,-74.0046,0,0,0,1,0,0
372177,2014-04-06 09:21:00,40.7193,-73.9972,0,0,0,1,0,0
179106,2014-04-26 14:13:00,40.6801,-73.9775,0,1,0,0,0,0
512675,2014-04-26 00:39:00,40.7329,-73.9864,0,0,0,1,0,0
76484,2014-04-09 07:10:00,40.7248,-73.9825,0,1,0,0,0,0
356838,2014-04-04 18:18:00,40.7782,-73.9628,0,0,0,1,0,0
551931,2014-04-30 20:16:00,40.7663,-73.9955,0,0,0,1,0,0
472367,2014-04-20 15:41:00,40.7384,-73.9855,0,0,0,1,0,0
344207,2014-04-03 15:27:00,40.7484,-74.0051,0,0,0,1,0,0
486408,2014-04-23 03:29:00,40.7068,-74.0091,0,0,0,1,0,0
92103,2014-04-11 21:56:00,40.7261,-73.993,0,1,0,0,0,0
322160,2014-04-30 12:34:00,40.7615,-73.9786,0,0,1,0,0,0
215927,2014-04-30 20:00:00,40.697,-73.9353,0,1,0,0,0,0
250409,2014-04-09 12:32:00,40.7221,-74.0028,0,0,1,0,0,0
557994,2014-04-10 22:31:00,40.76,-73.9733,0,0,0,0,1,0
103386,2014-04-14 07:41:00,40.7706,-73.957,0,1,0,0,0,0
395575,2014-04-09 17:15:00,40.7302,-73.982,0,0,0,1,0,0
76781,2014-04-09 08:11:00,40.74,-74.0034,0,1,0,0,0,0
148332,2014-04-22 16:34:00,40.7743,-73.9636,0,1,0,0,0,0
115209,2014-04-16 14:51:00,40.782,-73.9576,0,1,0,0,0,0
61513,2014-04-05 23:05:00,40.7525,-74.0,0,1,0,0,0,0
324003,2014-04-30 17:24:00,40.6959,-73.9956,0,0,1,0,0,0
360882,2014-04-04 22:58:00,40.7201,-74.01,0,0,0,1,0,0
12796,2014-04-11 07:13:00,40.7094,-74.0152,1,0,0,0,0,0
26077,2014-04-24 09:54:00,40.7582,-73.9841,1,0,0,0,0,0
406511,2014-04-10 23:01:00,40.6985,-73.9302,0,0,0,1,0,0
173643,2014-04-25 21:04:00,40.7239,-73.988,0,1,0,0,0,0
288081,2014-04-20 20:17:00,40.7299,-74.004,0,0,1,0,0,0
341216,2014-04-03 06:32:00,40.7839,-73.9524,0,0,0,1,0,0
297115,2014-04-23 21:07:00,40.7668,-73.9815,0,0,1,0,0,0
468028,2014-04-19 19:05:00,40.7272,-74.0056,0,0,0,1,0,0
310004,2014-04-26 21:49:00,40.7056,-73.9212,0,0,1,0,0,0
412039,2014-04-11 18:03:00,40.7461,-74.0002,0,0,0,1,0,0
528910,2014-04-28 09:47:00,40.7547,-73.7075,0,0,0,1,0,-1
441308,2014-04-15 23:36:00,40.7546,-73.9789,0,0,0,1,0,0
422204,2014-04-12 23:10:00,40.748,-74.004,0,0,0,1,0,0
223590,2014-04-02 14:15:00,40.7626,-73.9786,0,0,1,0,0,0
317501,2014-04-29 14:14:00,40.72,-74.0074,0,0,1,0,0,0
478289,2014-04-21 18:16:00,40.7661,-73.9874,0,0,0,1,0,0
117504,2014-04-16 20:15:00,40.7589,-73.9781,0,1,0,0,0,0
517785,2014-04-26 17:56:00,40.8538,-73.935,0,0,0,1,0,0
512180,2014-04-25 23:39:00,40.7271,-73.9998,0,0,0,1,0,0
424648,2014-04-13 12:06:00,40.7879,-73.9748,0,0,0,1,0,0
279201,2014-04-17 19:11:00,40.7445,-73.9832,0,0,1,0,0,0
286353,2014-04-19 23:40:00,40.7304,-73.9833,0,0,1,0,0,0
400804,2014-04-10 12:28:00,40.7352,-73.9938,0,0,0,1,0,0
86996,2014-04-11 04:24:00,40.6751,-73.9612,0,1,0,0,0,0
140013,2014-04-20 20:32:00,40.7251,-73.994,0,1,0,0,0,0
386642,2014-04-08 10:10:00,40.7285,-73.9798,0,0,0,1,0,0
261778,2014-04-12 14:26:00,40.7337,-74.0016,0,0,1,0,0,0
439857,2014-04-15 20:46:00,40.647,-73.9631,0,0,0,1,0,0
230457,2014-04-04 07:02:00,40.759,-73.9861,0,0,1,0,0,0
516594,2014-04-26 16:12:00,40.7224,-73.9528,0,0,0,1,0,0
425483,2014-04-13 15:17:00,40.779,-73.9449,0,0,0,1,0,0
293117,2014-04-22 19:04:00,40.6799,-73.9749,0,0,1,0,0,0
18320,2014-04-16 10:11:00,40.7569,-73.9894,1,0,0,0,0,0
327214,2014-04-01 06:10:00,40.7503,-73.9775,0,0,0,1,0,0
88066,2014-04-11 09:51:00,40.7623,-73.9824,0,1,0,0,0,0
66993,2014-04-07 09:49:00,40.7194,-73.9913,0,1,0,0,0,0
198354,2014-04-29 09:19:00,40.7683,-73.9848,0,1,0,0,0,0
28309,2014-04-25 20:34:00,40.7407,-73.9916,1,0,0,0,0,0
104492,2014-04-14 14:30:00,40.7692,-73.9634,0,1,0,0,0,0
435672,2014-04-15 13:45:00,40.7726,-73.9643,0,0,0,1,0,0
460174,2014-04-18 15:49:00,40.739,-73.9926,0,0,0,1,0,0
218580,2014-04-30 23:13:00,40.7605,-73.9676,0,1,0,0,0,0
286250,2014-04-19 23:01:00,40.7693,-73.9596,0,0,1,0,0,0
480873,2014-04-22 08:26:00,40.7278,-73.9838,0,0,0,1,0,0
310371,2014-04-26 22:56:00,40.7327,-73.9874,0,0,1,0,0,0
22247,2014-04-19 22:42:00,40.7335,-73.9956,1,0,0,0,0,0
454225,2014-04-17 19:00:00,40.7417,-73.9899,0,0,0,1,0,0
244735,2014-04-07 18:40:00,40.7264,-73.986,0,0,1,0,0,0
499434,2014-04-24 18:02:00,40.7565,-73.9666,0,0,0,1,0,0
357298,2014-04-04 18:43:00,40.7338,-73.9928,0,0,0,1,0,0
232976,2014-04-04 17:30:00,40.7446,-74.0044,0,0,1,0,0,0
207462,2014-04-30 09:08:00,40.7588,-73.9894,0,1,0,0,0,0
295971,2014-04-23 17:16:00,40.7164,-74.0164,0,0,1,0,0,0
153301,2014-04-23 12:49:00,40.7698,-73.8642,0,1,0,0,0,0
450119,2014-04-17 08:59:00,40.7211,-73.984,0,0,0,1,0,0
537541,2014-04-29 17:00:00,40.7368,-73.9908,0,0,0,1,0,0
149890,2014-04-22 19:38:00,40.7329,-73.9776,0,1,0,0,0,0
533875,2014-04-29 07:31:00,40.6929,-73.8321,0,0,0,1,0,-1
460170,2014-04-18 15:48:00,40.7483,-73.9889,0,0,0,1,0,0
25051,2014-04-23 14:19:00,40.7571,-74.0011,1,0,0,0,0,0
355944,2014-04-04 17:27:00,40.6785,-73.9682,0,0,0,1,0,0
42083,2014-04-02 17:20:00,40.7159,-74.0048,0,1,0,0,0,0
561219,2014-04-22 06:46:00,40.7915,-73.9781,0,0,0,0,1,0
237005,2014-04-05 16:53:00,40.7208,-73.9984,0,0,1,0,0,0
348894,2014-04-03 22:23:00,40.7191,-73.9974,0,0,0,1,0,0
27169,2014-04-24 22:55:00,40.7381,-74.0087,1,0,0,0,0,0
81593,2014-04-10 08:00:00,40.7451,-73.9771,0,1,0,0,0,0
497475,2014-04-24 14:55:00,40.7621,-73.971,0,0,0,1,0,0
422348,2014-04-12 23:21:00,40.7324,-73.9943,0,0,0,1,0,0
547585,2014-04-30 16:03:00,40.7164,-74.0,0,0,0,1,0,0
169444,2014-04-25 13:59:00,40.8088,-73.9632,0,1,0,0,0,0
43501,2014-04-02 21:46:00,40.7354,-73.9793,0,1,0,0,0,0
453127,2014-04-17 17:19:00,40.6976,-73.9658,0,0,0,1,0,0
492792,2014-04-23 20:44:00,40.7538,-73.9932,0,0,0,1,0,0
198065,2014-04-29 08:22:00,40.7976,-73.9708,0,1,0,0,0,0
350227,2014-04-04 05:36:00,40.7878,-73.9556,0,0,0,1,0,0
344035,2014-04-03 15:07:00,40.751,-73.9847,0,0,0,1,0,0
119613,2014-04-17 08:09:00,40.7632,-73.9805,0,1,0,0,0,0
563668,2014-04-29 15:40:00,40.7483,-73.9726,0,0,0,0,1,0
194293,2014-04-28 16:16:00,40.766,-73.9597,0,1,0,0,0,0
397422,2014-04-09 20:57:00,40.7621,-73.9789,0,0,0,1,0,0
445917,2014-04-16 17:48:00,40.7265,-73.9959,0,0,0,1,0,0
134668,2014-04-19 17:43:00,40.7446,-73.9947,0,1,0,0,0,0
563596,2014-04-29 11:41:00,40.7227,-74.009,0,0,0,0,1,0
454993,2014-04-17 20:20:00,40.757,-74.0011,0,0,0,1,0,0
219782,2014-04-01 10:34:00,40.743,-73.987,0,0,1,0,0,0
258758,2014-04-11 16:13:00,40.7409,-73.9976,0,0,1,0,0,0
435075,2014-04-15 11:41:00,40.778,-73.9539,0,0,0,1,0,0
147749,2014-04-22 15:35:00,40.7031,-74.01,0,1,0,0,0,0
406438,2014-04-10 22:48:00,40.6483,-73.7826,0,0,0,1,0,1
352611,2014-04-04 11:26:00,40.717,-73.9955,0,0,0,1,0,0
397750,2014-04-09 21:39:00,40.752,-73.9764,0,0,0,1,0,0
42461,2014-04-02 18:17:00,40.7255,-74.0041,0,1,0,0,0,0
345736,2014-04-03 17:48:00,40.7612,-73.9991,0,0,0,1,0,0
390978,2014-04-08 22:18:00,40.7727,-73.9586,0,0,0,1,0,0
331714,2014-04-01 19:14:00,40.7521,-73.9705,0,0,0,1,0,0
471329,2014-04-20 11:26:00,40.7826,-73.973,0,0,0,1,0,0
275667,2014-04-16 19:54:00,40.7635,-73.9751,0,0,1,0,0,0
106753,2014-04-15 05:15:00,40.6608,-73.9909,0,1,0,0,0,0
159775,2014-04-24 08:54:00,40.7208,-74.0039,0,1,0,0,0,0
516875,2014-04-26 16:38:00,40.7648,-73.9703,0,0,0,1,0,0
201472,2014-04-29 16:59:00,40.7581,-73.9815,0,1,0,0,0,0
84104,2014-04-10 17:06:00,40.755,-73.9903,0,1,0,0,0,0
16720,2014-04-15 01:18:00,40.7577,-73.9753,1,0,0,0,0,0
533505,2014-04-29 06:38:00,40.7036,-74.0116,0,0,0,1,0,0
342571,2014-04-03 10:22:00,40.7218,-73.9875,0,0,0,1,0,0
201584,2014-04-29 17:09:00,40.7258,-74.0039,0,1,0,0,0,0
154893,2014-04-23 16:42:00,40.7646,-73.98,0,1,0,0,0,0
100592,2014-04-13 12:33:00,40.785,-73.9707,0,1,0,0,0,0
386899,2014-04-08 11:18:00,40.7577,-73.9694,0,0,0,1,0,0
264316,2014-04-13 02:13:00,40.7402,-74.0052,0,0,1,0,0,0
109299,2014-04-15 16:06:00,40.7418,-73.975,0,1,0,0,0,0
3364,2014-04-03 19:08:00,40.7161,-74.0073,1,0,0,0,0,0
552318,2014-04-30 20:39:00,40.7639,-73.9978,0,0,0,1,0,0
320560,2014-04-30 06:40:00,40.7707,-73.9561,0,0,1,0,0,0
338982,2014-04-02 19:29:00,40.6905,-73.9902,0,0,0,1,0,0
138518,2014-04-20 13:54:00,40.7299,-74.0042,0,1,0,0,0,0
511889,2014-04-25 23:17:00,40.7384,-73.9872,0,0,0,1,0,0
76105,2014-04-09 05:11:00,40.7063,-74.0168,0,1,0,0,0,0
524171,2014-04-27 12:52:00,40.7677,-73.9684,0,0,0,1,0,0
267991,2014-04-14 17:03:00,40.717,-74.0124,0,0,1,0,0,0
538529,2014-04-29 18:12:00,40.7033,-74.0099,0,0,0,1,0,0
443311,2014-04-16 10:42:00,40.7452,-73.998,0,0,0,1,0,0
251452,2014-04-09 17:36:00,40.7652,-73.9676,0,0,1,0,0,0
501892,2014-04-24 21:38:00,40.7641,-73.9768,0,0,0,1,0,0
43693,2014-04-02 22:55:00,40.6738,-73.9687,0,1,0,0,0,0
561571,2014-04-23 14:14:00,40.7405,-73.9891,0,0,0,0,1,0
269115,2014-04-15 07:16:00,40.7473,-73.9769,0,0,1,0,0,0
553691,2014-04-30 22:08:00,40.7482,-73.9818,0,0,0,1,0,0
561665,2014-04-23 17:47:00,40.7,-73.9916,0,0,0,0,1,0
466009,2014-04-19 13:07:00,40.8648,-73.9315,0,0,0,1,0,0
359204,2014-04-04 20:58:00,40.7141,-73.9899,0,0,0,1,0,0
345792,2014-04-03 17:53:00,40.7247,-73.9815,0,0,0,1,0,0
360093,2014-04-04 22:02:00,40.7585,-73.8831,0,0,0,1,0,0
142569,2014-04-21 14:45:00,40.7651,-73.9642,0,1,0,0,0,0
439620,2014-04-15 20:26:00,40.7395,-73.992,0,0,0,1,0,0
103226,2014-04-14 07:09:00,40.7271,-73.9879,0,1,0,0,0,0
286616,2014-04-20 02:48:00,40.7337,-73.9997,0,0,1,0,0,0
17118,2014-04-15 13:29:00,40.7575,-73.9817,1,0,0,0,0,0
506282,2014-04-25 14:49:00,40.7452,-74.0059,0,0,0,1,0,0
269149,2014-04-15 07:26:00,40.765,-73.9832,0,0,1,0,0,0
267183,2014-04-14 11:23:00,40.8359,-73.9696,0,0,1,0,0,0
544098,2014-04-30 10:32:00,40.7728,-73.9598,0,0,0,1,0,0
200977,2014-04-29 16:20:00,40.7586,-73.9736,0,1,0,0,0,0
245945,2014-04-08 03:54:00,40.7387,-74.0087,0,0,1,0,0,0
222002,2014-04-01 23:35:00,40.7077,-73.9559,0,0,1,0,0,0
448253,2014-04-16 22:44:00,40.6718,-73.9636,0,0,0,1,0,0
37230,2014-04-01 15:06:00,40.7248,-73.9989,0,1,0,0,0,0
72825,2014-04-08 12:33:00,40.7503,-73.985,0,1,0,0,0,0
481794,2014-04-22 12:51:00,40.6874,-73.9956,0,0,0,1,0,0
22167,2014-04-19 21:33:00,40.7421,-74.004,1,0,0,0,0,0
312518,2014-04-27 16:53:00,40.7538,-74.0317,0,0,1,0,0,0
369760,2014-04-05 23:29:00,40.8056,-73.9606,0,0,0,1,0,0
562106,2014-04-24 19:54:00,40.7181,-74.0001,0,0,0,0,1,0
532600,2014-04-28 21:47:00,40.7613,-73.9639,0,0,0,1,0,0
418609,2014-04-12 16:53:00,40.7287,-74.0069,0,0,0,1,0,0
342002,2014-04-03 08:19:00,40.7404,-73.9904,0,0,0,1,0,0
409413,2014-04-11 12:25:00,40.7436,-73.9842,0,0,0,1,0,0
543522,2014-04-30 09:22:00,40.7161,-74.0123,0,0,0,1,0,0
236216,2014-04-05 12:22:00,40.7762,-73.9613,0,0,1,0,0,0
466791,2014-04-19 15:57:00,40.7319,-73.9997,0,0,0,1,0,0
260479,2014-04-11 22:53:00,40.7603,-73.9877,0,0,1,0,0,0
251810,2014-04-09 19:00:00,40.7221,-74.0051,0,0,1,0,0,0
309352,2014-04-26 19:33:00,40.7211,-73.9993,0,0,1,0,0,0
219802,2014-04-01 10:50:00,40.7418,-74.0039,0,0,1,0,0,0
393208,2014-04-09 10:24:00,40.802,-73.9647,0,0,0,1,0,0
419234,2014-04-12 18:04:00,40.7227,-73.9991,0,0,0,1,0,0
38538,2014-04-01 19:27:00,40.7542,-73.9825,0,1,0,0,0,0
375227,2014-04-06 20:03:00,40.719,-73.8619,0,0,0,1,0,0
202547,2014-04-29 18:18:00,40.7169,-73.9637,0,1,0,0,0,0
112600,2014-04-15 22:24:00,40.7675,-73.9805,0,1,0,0,0,0
356431,2014-04-04 17:55:00,40.7609,-73.967,0,0,0,1,0,0
121812,2014-04-17 16:18:00,40.7639,-73.9762,0,1,0,0,0,0
430497,2014-04-14 15:27:00,40.7078,-73.9463,0,0,0,1,0,0
526822,2014-04-27 21:49:00,40.7417,-73.9934,0,0,0,1,0,0
294195,2014-04-23 07:12:00,40.7388,-74.0068,0,0,1,0,0,0
119057,2014-04-17 06:21:00,40.7555,-73.9731,0,1,0,0,0,0
214462,2014-04-30 18:38:00,40.7555,-73.9756,0,1,0,0,0,0
228439,2014-04-03 18:44:00,40.7095,-74.01,0,0,1,0,0,0
334565,2014-04-02 08:41:00,40.7552,-73.9914,0,0,0,1,0,0
325940,2014-04-30 21:01:00,40.739,-73.9899,0,0,1,0,0,0
439359,2014-04-15 20:06:00,40.7264,-73.996,0,0,0,1,0,0
541352,2014-04-30 00:46:00,40.7399,-74.0055,0,0,0,1,0,0
493112,2014-04-23 21:20:00,40.778,-73.9824,0,0,0,1,0,0
316274,2014-04-29 06:21:00,40.7596,-73.9657,0,0,1,0,0,0
188208,2014-04-27 13:53:00,40.6464,-73.7898,0,1,0,0,0,1
555725,2014-04-04 07:26:00,40.6708,-73.9722,0,0,0,0,1,0
288049,2014-04-20 20:00:00,40.6422,-73.7893,0,0,1,0,0,1
165903,2014-04-24 22:09:00,40.7347,-73.9988,0,1,0,0,0,0
267246,2014-04-14 12:01:00,40.7626,-73.9653,0,0,1,0,0,0
554731,2014-04-01 13:13:00,40.7472,-74.0012,0,0,0,0,1,0
39021,2014-04-01 21:48:00,40.768,-73.9564,0,1,0,0,0,0
190355,2014-04-27 20:18:00,40.7574,-73.9822,0,1,0,0,0,0
96102,2014-04-12 17:56:00,40.7706,-73.9546,0,1,0,0,0,0
325765,2014-04-30 20:38:00,40.7358,-73.9966,0,0,1,0,0,0
300229,2014-04-24 17:46:00,40.7193,-73.994,0,0,1,0,0,0
264730,2014-04-13 10:13:00,40.7474,-73.9801,0,0,1,0,0,0
458985,2014-04-18 12:19:00,40.7535,-73.9989,0,0,0,1,0,0
534945,2014-04-29 10:57:00,40.7785,-73.9532,0,0,0,1,0,0
443253,2014-04-16 10:29:00,40.7869,-73.9748,0,0,0,1,0,0
426156,2014-04-13 17:12:00,40.7657,-73.9826,0,0,0,1,0,0
319496,2014-04-29 20:29:00,40.7638,-73.9734,0,0,1,0,0,0
293235,2014-04-22 19:36:00,40.7869,-73.9565,0,0,1,0,0,0
200304,2014-04-29 15:20:00,40.7725,-73.9556,0,1,0,0,0,0
155856,2014-04-23 18:22:00,40.7627,-73.972,0,1,0,0,0,0
466331,2014-04-19 14:31:00,40.7803,-73.947,0,0,0,1,0,0
70231,2014-04-07 19:54:00,40.7571,-73.9822,0,1,0,0,0,0
369993,2014-04-05 23:47:00,40.7349,-74.002,0,0,0,1,0,0
258314,2014-04-11 14:27:00,40.7583,-73.977,0,0,1,0,0,0
507960,2014-04-25 17:43:00,40.7223,-74.0115,0,0,0,1,0,0
48303,2014-04-03 21:16:00,40.7616,-73.9831,0,1,0,0,0,0
56695,2014-04-05 01:17:00,40.7336,-74.0062,0,1,0,0,0,0
337813,2014-04-02 17:24:00,40.7689,-73.8671,0,0,0,1,0,0
392355,2014-04-09 07:33:00,40.7055,-74.0069,0,0,0,1,0,0
564433,2014-04-30 20:49:00,40.752,-73.9855,0,0,0,0,1,0
554505,2014-04-30 23:38:00,40.7276,-74.0003,0,0,0,1,0,0
546533,2014-04-30 14:52:00,40.7138,-73.9773,0,0,0,1,0,0
462349,2014-04-18 20:06:00,40.6434,-73.7898,0,0,0,1,0,1
450254,2014-04-17 09:27:00,40.7919,-73.9738,0,0,0,1,0,0
148079,2014-04-22 16:07:00,40.7445,-73.9761,0,1,0,0,0,0
374814,2014-04-06 18:39:00,40.6952,-74.1784,0,0,0,1,0,2
153469,2014-04-23 13:24:00,40.7799,-73.9733,0,1,0,0,0,0
348659,2014-04-03 22:02:00,40.723,-73.9857,0,0,0,1,0,0
535723,2014-04-29 13:58:00,40.7726,-73.9574,0,0,0,1,0,0
564362,2014-04-30 19:25:00,40.7513,-74.0047,0,0,0,0,1,0
431178,2014-04-14 17:10:00,40.7638,-73.9756,0,0,0,1,0,0
529169,2014-04-28 11:07:00,40.7696,-73.9518,0,0,0,1,0,0
90351,2014-04-11 17:42:00,40.7642,-73.992,0,1,0,0,0,0
115815,2014-04-16 16:25:00,40.751,-73.9808,0,1,0,0,0,0
89585,2014-04-11 16:04:00,40.7568,-73.9881,0,1,0,0,0,0
493459,2014-04-23 22:00:00,40.7145,-74.0004,0,0,0,1,0,0
511083,2014-04-25 22:16:00,40.719,-74.0069,0,0,0,1,0,0
467041,2014-04-19 16:35:00,40.782,-73.9816,0,0,0,1,0,0
336009,2014-04-02 13:41:00,40.7572,-73.9702,0,0,0,1,0,0
74517,2014-04-08 18:23:00,40.7666,-73.9863,0,1,0,0,0,0
57642,2014-04-05 12:18:00,40.7597,-73.985,0,1,0,0,0,0
414407,2014-04-11 22:24:00,40.7381,-74.0098,0,0,0,1,0,0
279483,2014-04-17 20:12:00,40.7403,-73.9904,0,0,1,0,0,0
211568,2014-04-30 15:51:00,40.7635,-73.9751,0,1,0,0,0,0
482155,2014-04-22 14:24:00,40.7945,-73.9663,0,0,0,1,0,0
518154,2014-04-26 18:25:00,40.7566,-73.9746,0,0,0,1,0,0
356153,2014-04-04 17:40:00,40.7213,-73.9945,0,0,0,1,0,0
214113,2014-04-30 18:20:00,40.748,-73.9891,0,1,0,0,0,0
63583,2014-04-06 11:37:00,40.732,-74.0051,0,1,0,0,0,0
218426,2014-04-30 22:56:00,40.7256,-74.0031,0,1,0,0,0,0
254017,2014-04-10 13:51:00,40.6447,-73.7825,0,0,1,0,0,1
406638,2014-04-10 23:25:00,40.7094,-74.0111,0,0,0,1,0,0
469327,2014-04-19 22:30:00,40.7334,-74.0024,0,0,0,1,0,0
167536,2014-04-25 07:12:00,40.7412,-74.008,0,1,0,0,0,0
102512,2014-04-13 22:04:00,40.8266,-73.9268,0,1,0,0,0,0
500711,2014-04-24 19:55:00,40.7437,-74.0071,0,0,0,1,0,0
142071,2014-04-21 12:08:00,40.6882,-73.9595,0,1,0,0,0,0
63175,2014-04-06 08:20:00,40.6861,-73.8738,0,1,0,0,0,-1
326346,2014-04-30 21:59:00,40.7201,-74.0099,0,0,1,0,0,0
308281,2014-04-26 16:07:00,40.7222,-74.0006,0,0,1,0,0,0
315083,2014-04-28 16:58:00,40.7541,-73.9859,0,0,1,0,0,0
409072,2014-04-11 11:12:00,40.7731,-73.9544,0,0,0,1,0,0
338443,2014-04-02 18:23:00,40.7343,-74.0085,0,0,0,1,0,0
330213,2014-04-01 16:16:00,40.7572,-73.9717,0,0,0,1,0,0
229297,2014-04-03 21:22:00,40.7229,-73.983,0,0,1,0,0,0
304981,2014-04-25 19:06:00,40.7237,-74.0047,0,0,1,0,0,0
519761,2014-04-26 20:55:00,40.6692,-73.9864,0,0,0,1,0,0
440519,2014-04-15 21:43:00,40.7432,-74.0066,0,0,0,1,0,0
462513,2014-04-18 20:28:00,40.7381,-73.9984,0,0,0,1,0,0
143970,2014-04-21 18:49:00,40.7519,-73.9811,0,1,0,0,0,0
508021,2014-04-25 17:48:00,40.6416,-73.7886,0,0,0,1,0,1
232444,2014-04-04 16:15:00,40.7608,-73.9713,0,0,1,0,0,0
453554,2014-04-17 17:58:00,40.743,-73.9885,0,0,0,1,0,0
129533,2014-04-18 18:32:00,40.7507,-73.9802,0,1,0,0,0,0
445363,2014-04-16 16:53:00,40.7636,-73.9752,0,0,0,1,0,0
93303,2014-04-12 01:39:00,40.7366,-73.9908,0,1,0,0,0,0
563006,2014-04-26 22:49:00,40.7376,-73.9562,0,0,0,0,1,0
91168,2014-04-11 19:25:00,40.7669,-73.9617,0,1,0,0,0,0
295081,2014-04-23 13:16:00,40.7475,-74.0003,0,0,1,0,0,0
327612,2014-04-01 07:18:00,40.755,-73.9668,0,0,0,1,0,0
377239,2014-04-07 07:51:00,40.7835,-73.9513,0,0,0,1,0,0
329388,2014-04-01 14:06:00,40.7706,-73.9806,0,0,0,1,0,0
247422,2014-04-08 14:41:00,40.7419,-73.9749,0,0,1,0,0,0
225088,2014-04-02 19:56:00,40.7399,-73.9915,0,0,1,0,0,0
292765,2014-04-22 17:38:00,40.7749,-73.9903,0,0,1,0,0,0
265225,2014-04-13 13:56:00,40.769,-73.9958,0,0,1,0,0,0
400360,2014-04-10 10:38:00,40.7159,-74.0101,0,0,0,1,0,0
115578,2014-04-16 15:54:00,40.7414,-73.9914,0,1,0,0,0,0
17312,2014-04-15 16:18:00,40.6948,-74.1777,1,0,0,0,0,2
264532,2014-04-13 07:49:00,40.7471,-73.9914,0,0,1,0,0,0
510918,2014-04-25 22:04:00,40.7598,-73.9783,0,0,0,1,0,0
437810,2014-04-15 17:58:00,40.7551,-73.9925,0,0,0,1,0,0
418074,2014-04-12 15:49:00,40.7257,-73.9921,0,0,0,1,0,0
35437,2014-04-30 22:10:00,40.7636,-73.9793,1,0,0,0,0,0
159898,2014-04-24 09:23:00,40.7246,-73.9916,0,1,0,0,0,0
252927,2014-04-10 06:38:00,40.7644,-73.9787,0,0,1,0,0,0
126542,2014-04-18 08:21:00,40.6881,-73.967,0,1,0,0,0,0
198879,2014-04-29 11:35:00,40.7406,-74.0045,0,1,0,0,0,0
204044,2014-04-29 20:34:00,40.7381,-73.988,0,1,0,0,0,0
50732,2014-04-04 10:41:00,40.7682,-73.8621,0,1,0,0,0,0
253255,2014-04-10 08:21:00,40.7954,-73.9731,0,0,1,0,0,0
212016,2014-04-30 16:18:00,40.6166,-74.0338,0,1,0,0,0,0
50378,2014-04-04 08:49:00,40.6988,-73.931,0,1,0,0,0,0
198935,2014-04-29 11:48:00,40.7575,-73.9805,0,1,0,0,0,0
387877,2014-04-08 15:11:00,40.7579,-73.9891,0,0,0,1,0,0
148644,2014-04-22 17:07:00,40.6793,-74.0116,0,1,0,0,0,0
434663,2014-04-15 10:24:00,40.6653,-73.9829,0,0,0,1,0,0
269351,2014-04-15 08:18:00,40.7408,-74.0018,0,0,1,0,0,0
74652,2014-04-08 18:50:00,40.7599,-73.9707,0,1,0,0,0,0
378440,2014-04-07 12:36:00,40.7058,-74.0095,0,0,0,1,0,0
553833,2014-04-30 22:18:00,40.7869,-73.9771,0,0,0,1,0,0
481554,2014-04-22 11:34:00,40.762,-73.9725,0,0,0,1,0,0
532524,2014-04-28 21:32:00,40.7594,-73.98,0,0,0,1,0,0
61133,2014-04-05 22:24:00,40.7718,-73.9204,0,1,0,0,0,0
548698,2014-04-30 17:11:00,40.7294,-73.9934,0,0,0,1,0,0
240972,2014-04-06 16:20:00,40.7249,-73.9982,0,0,1,0,0,0
435258,2014-04-15 12:20:00,40.7678,-73.8673,0,0,0,1,0,0
205527,2014-04-30 03:34:00,40.7238,-74.0108,0,1,0,0,0,0
335086,2014-04-02 10:34:00,40.7601,-73.9966,0,0,0,1,0,0
27307,2014-04-25 06:35:00,40.7722,-73.9585,1,0,0,0,0,0
244329,2014-04-07 17:48:00,40.758,-73.9729,0,0,1,0,0,0
509730,2014-04-25 20:19:00,40.7431,-74.0,0,0,0,1,0,0
440661,2014-04-15 21:57:00,40.7785,-73.9835,0,0,0,1,0,0
270726,2014-04-15 16:27:00,40.705,-74.0066,0,0,1,0,0,0
520815,2014-04-26 22:28:00,40.645,-73.782,0,0,0,1,0,1
559545,2014-04-16 11:08:00,40.7731,-73.886,0,0,0,0,1,0
90529,2014-04-11 18:05:00,40.7519,-73.9987,0,1,0,0,0,0
423374,2014-04-13 01:42:00,40.7249,-73.9949,0,0,0,1,0,0
442689,2014-04-16 08:27:00,40.6866,-73.9611,0,0,0,1,0,0
22744,2014-04-20 17:10:00,40.7683,-73.8623,1,0,0,0,0,0
254954,2014-04-10 17:22:00,40.7573,-73.9683,0,0,1,0,0,0
58262,2014-04-05 15:24:00,40.7199,-73.9987,0,1,0,0,0,0
367898,2014-04-05 21:05:00,40.7199,-74.0102,0,0,0,1,0,0
355676,2014-04-04 17:10:00,40.7577,-73.9736,0,0,0,1,0,0
337535,2014-04-02 16:59:00,40.7438,-74.0062,0,0,0,1,0,0
236246,2014-04-05 12:36:00,40.6754,-73.9666,0,0,1,0,0,0
