,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,scale_clarity,scale_color,validate_z
2258,2259,0.83,Very Good,H,VS1,63.1,60.0,3153.0,5.91,5.98,3.75,4,2,False
2259,2260,0.9,Good,D,SI2,63.9,60.0,3153.0,6.07,6.11,3.89,1,6,False
2260,2261,0.8,Ideal,H,VS2,60.6,56.0,3153.0,6.03,6.08,3.67,3,2,False
2261,2262,0.71,Ideal,D,VS2,62.0,57.0,3153.0,5.69,5.73,3.54,3,6,False
2262,2263,0.92,Good,E,SI2,62.0,64.0,3153.0,6.2,6.16,3.83,1,5,False
2263,2264,0.7,Very Good,E,VVS2,59.2,61.0,3154.0,5.79,5.84,3.44,5,5,False
2264,2265,0.7,Very Good,E,VS1,62.2,55.0,3154.0,5.65,5.67,3.52,4,5,False
2265,2266,0.7,Very Good,E,VS1,63.6,57.0,3154.0,5.61,5.65,3.58,4,5,False
2266,2267,0.95,Very Good,J,SI1,63.4,55.0,3154.0,6.25,6.21,3.95,2,0,False
2267,2268,0.58,Ideal,D,VVS1,61.6,60.0,3154.0,5.34,5.35,3.29,6,6,False
2268,2269,0.73,Ideal,G,VS2,61.7,56.0,3154.0,5.79,5.81,3.58,3,3,False
2269,2270,0.77,Ideal,G,VS2,61.7,55.0,3154.0,5.87,5.9,3.63,3,3,False
2270,2271,0.7,Ideal,F,VS1,61.2,58.0,3154.0,5.7,5.73,3.5,4,4,False
2271,2272,0.7,Ideal,F,VS1,61.7,55.0,3154.0,5.72,5.76,3.54,4,4,False
2272,2273,0.95,Fair,J,SI1,58.0,66.0,3154.0,6.5,6.46,3.76,2,0,False
2273,2274,0.8,Ideal,D,SI2,61.9,54.0,3154.0,6.0,5.95,3.7,1,6,False
2274,2275,1.22,Premium,J,SI2,62.6,59.0,3156.0,6.79,4.24,3.76,1,0,False
2275,2276,0.64,Ideal,E,VVS2,62.1,53.0,3157.0,5.51,5.54,3.43,5,5,False
2276,2277,1.06,Premium,F,I1,60.3,58.0,3158.0,6.59,6.56,3.96,0,4,False
2277,2278,0.77,Ideal,D,SI1,62.3,56.0,3158.0,5.84,5.87,3.65,2,6,False
2278,2279,0.8,Very Good,G,VS1,59.5,63.0,3158.0,6.11,6.05,3.61,4,3,False
2279,2280,0.82,Premium,D,SI2,61.7,56.0,3159.0,6.01,5.99,3.7,1,6,False
2280,2281,0.78,Ideal,E,VS2,62.1,54.0,3159.0,5.92,5.94,3.68,3,5,False
2281,2282,0.7,Ideal,F,VVS2,62.0,57.0,3160.0,5.68,5.74,3.54,5,4,False
2282,2283,0.9,Very Good,H,SI2,62.8,57.0,3160.0,6.15,6.2,3.88,1,2,False
2283,2284,0.77,Very Good,D,SI1,58.6,59.0,3160.0,6.0,6.04,3.53,2,6,False
2284,2285,0.9,Good,H,SI2,63.4,60.0,3160.0,6.03,6.08,3.84,1,2,False
2285,2286,0.9,Very Good,H,SI2,62.9,57.0,3160.0,6.09,6.16,3.85,1,2,False
2286,2287,0.9,Good,H,SI2,62.4,61.0,3160.0,6.03,6.11,3.79,1,2,False
2287,2288,0.9,Very Good,H,SI2,59.5,63.0,3160.0,6.26,6.31,3.74,1,2,False
2288,2289,0.9,Ideal,J,VS2,61.3,57.0,3160.0,6.16,6.24,3.8,3,0,False
2289,2290,0.9,Very Good,H,SI2,61.1,63.0,3160.0,6.12,6.19,3.76,1,2,False
2290,2291,0.9,Very Good,H,SI2,59.2,61.0,3160.0,6.23,6.27,3.7,1,2,False
2291,2292,0.81,Ideal,D,SI2,61.9,54.0,3160.0,5.96,5.99,3.7,1,6,False
2292,2293,0.9,Fair,F,SI1,66.0,57.0,3160.0,6.06,6.0,3.98,2,4,False
2293,2294,0.63,Ideal,E,VVS1,62.4,56.0,3161.0,5.48,5.52,3.43,6,5,False
2294,2295,0.71,Premium,D,VS2,62.4,59.0,3161.0,5.73,5.68,3.56,3,6,False
2295,2296,0.71,Ideal,D,VS2,62.5,55.0,3161.0,5.74,5.71,3.58,3,6,False
2296,2297,0.71,Premium,D,VS2,59.2,59.0,3161.0,5.86,5.8,3.45,3,6,False
2297,2298,0.76,Very Good,E,VS2,63.0,59.0,3162.0,5.76,5.79,3.64,3,5,False
2298,2299,0.9,Good,I,VS2,62.4,65.0,3162.0,6.09,6.12,3.81,3,1,False
2299,2300,0.9,Good,G,SI2,63.3,59.0,3162.0,6.07,6.12,3.86,1,3,False
2300,2301,0.9,Very Good,H,SI2,63.0,55.0,3162.0,6.1,6.16,3.86,1,2,False
2301,2302,0.7,Ideal,F,VS1,61.0,58.0,3162.0,5.74,5.76,3.51,4,4,False
2302,2303,0.74,Good,E,VS2,63.9,54.0,3163.0,5.77,5.81,3.7,3,5,False
2303,2304,0.74,Good,E,VS2,63.5,56.0,3163.0,5.75,5.8,3.67,3,5,False
2304,2305,0.78,Good,F,VS1,64.0,54.0,3163.0,5.86,5.82,3.74,4,4,False
2305,2306,0.79,Ideal,F,SI1,61.3,56.0,3163.0,5.96,6.01,3.67,2,4,False
2306,2307,0.73,Ideal,H,VS2,61.4,55.0,3164.0,5.79,5.82,3.56,3,2,False
2307,2308,0.73,Ideal,H,VS2,61.0,56.0,3164.0,5.83,5.88,3.57,3,2,False
2308,2309,1.0,Fair,H,SI2,63.7,54.0,3164.0,6.42,6.27,4.06,1,2,False
2309,2310,0.7,Ideal,G,VVS1,62.8,57.0,3165.0,5.63,5.68,3.55,6,3,False
2310,2311,0.92,Premium,H,SI1,60.7,59.0,3165.0,6.34,6.25,3.82,2,2,False
2311,2312,0.77,Very Good,D,SI1,60.3,58.0,3166.0,5.89,5.96,3.57,2,6,False
2312,2313,0.73,Good,F,VVS2,58.2,63.0,3166.0,5.87,6.01,3.46,5,4,False
2313,2314,0.87,Fair,I,VS2,57.3,59.0,3166.0,6.29,6.44,3.65,3,1,False
2314,2315,1.01,Premium,H,I1,58.1,59.0,3167.0,6.66,6.6,3.8520299999999996,0,2,True
2315,2316,0.71,Ideal,G,VVS1,62.1,56.0,3167.0,5.72,5.84,3.59,6,3,False
2316,2317,0.72,Ideal,H,VS1,61.8,55.0,3167.0,5.78,5.81,3.58,4,2,False
2317,2318,0.7,Ideal,E,VS1,62.6,55.0,3167.0,5.66,5.69,3.55,4,5,False
2318,2319,0.79,Ideal,H,SI1,61.4,56.0,3167.0,5.93,5.96,3.65,2,2,False
2319,2320,0.85,Ideal,E,SI1,61.8,54.0,3167.0,6.1,6.14,3.78,2,5,False
2320,2321,0.7,Ideal,H,IF,62.2,55.0,3167.0,5.68,5.71,3.54,7,2,False
2321,2322,0.72,Premium,F,VS1,62.2,57.0,3167.0,5.74,5.67,3.55,4,4,False
2322,2323,1.01,Fair,H,SI2,64.5,54.0,3167.0,6.26,6.15,4.0,1,2,False
2323,2324,1.01,Very Good,H,I1,63.2,58.0,3167.0,6.39,6.33,4.02,0,2,False
2324,2325,1.08,Ideal,F,I1,61.8,56.0,3168.0,6.64,6.62,4.1,0,4,False
2325,2326,1.23,Ideal,H,I1,61.6,55.0,3168.0,6.92,6.87,4.25,0,2,False
2326,2327,0.91,Very Good,J,SI2,62.4,61.0,3169.0,6.13,6.2,3.85,1,0,False
2327,2328,0.79,Ideal,F,SI1,61.2,56.0,3169.0,5.96,6.01,3.66,2,4,False
2328,2329,0.77,Ideal,F,SI1,61.4,55.0,3169.0,5.93,5.95,3.65,2,4,False
2329,2330,0.76,Very Good,G,VS2,61.1,57.0,3170.0,5.84,5.95,3.6,3,3,False
2330,2331,0.92,Very Good,J,SI1,62.6,58.0,3170.0,6.18,6.22,3.88,2,0,False
2331,2332,0.92,Ideal,J,SI1,62.3,56.0,3170.0,6.24,6.29,3.9,2,0,False
2332,2333,0.76,Ideal,E,SI1,61.8,57.0,3170.0,5.84,5.87,3.62,2,5,False
2333,2334,0.75,Ideal,E,SI1,62.1,55.0,3170.0,5.81,5.85,3.62,2,5,False
2334,2335,0.74,Premium,F,VS1,61.7,57.0,3170.0,5.85,5.79,3.59,4,4,False
2335,2336,0.74,Ideal,F,VS1,62.3,56.0,3170.0,5.79,5.76,3.6,4,4,False
2336,2337,1.09,Fair,F,SI2,66.3,56.0,3170.0,6.47,6.39,4.27,1,4,False
2337,2338,0.74,Ideal,F,VS1,61.7,56.0,3170.0,5.83,5.78,3.58,4,4,False
2338,2339,0.74,Ideal,F,VS1,62.3,57.0,3170.0,5.79,5.77,3.6,4,4,False
2339,2340,0.74,Ideal,F,VS2,62.1,56.0,3171.0,5.79,5.83,3.61,3,4,False
2340,2341,0.83,Very Good,G,SI1,62.3,58.0,3171.0,5.97,6.01,3.73,2,3,False
2341,2342,0.83,Ideal,H,VS2,61.6,55.0,3171.0,6.04,6.08,3.73,3,2,False
2342,2343,0.78,Ideal,G,VS2,62.2,57.0,3171.0,5.87,5.9,3.66,3,3,False
2343,2344,0.75,Ideal,G,SI1,61.8,55.0,3171.0,5.81,5.84,3.6,2,3,False
2344,2345,0.83,Ideal,G,SI1,61.8,55.0,3171.0,6.05,6.09,3.75,2,3,False
2345,2346,0.79,Ideal,E,SI1,60.3,56.0,3171.0,5.99,6.05,3.63,2,5,False
2346,2347,1.03,Ideal,H,I1,61.5,57.0,3172.0,6.48,6.52,4.0,0,2,False
2347,2348,1.03,Premium,H,I1,61.1,60.0,3172.0,6.46,6.51,3.96,0,2,False
2348,2349,1.03,Ideal,H,SI2,62.4,57.0,3172.0,6.43,6.36,4.0,1,2,False
2349,2350,0.7,Ideal,G,VS2,62.7,54.0,3172.0,5.65,5.7,3.65,3,3,False
2350,2351,0.7,Ideal,E,VS2,62.2,55.0,3172.0,5.64,5.67,3.52,3,5,False
2351,2352,0.84,Fair,F,VS2,65.0,57.2,3172.0,5.83,5.87,3.81,3,4,False
2352,2353,0.93,Fair,G,SI2,66.1,58.1,3172.0,6.0,6.04,3.98,1,3,False
2353,2354,0.7,Very Good,E,SI1,63.9,57.0,3173.0,5.55,5.66,3.58,2,5,False
2354,2355,1.01,Premium,G,SI2,60.1,58.0,3173.0,6.54,6.39,3.89,1,3,False
2355,2356,0.8,Ideal,D,SI2,61.5,58.0,3173.0,5.97,6.0,3.68,1,6,False
2356,2357,1.01,Fair,G,SI2,68.5,63.0,3173.0,6.08,6.0,4.14,1,3,False
2357,2358,0.92,Premium,H,SI2,60.4,59.0,3174.0,6.36,6.33,3.83,1,2,False
2358,2359,0.71,Very Good,F,VS1,62.9,55.0,3175.0,5.68,5.71,3.58,4,4,False
2359,2360,0.7,Ideal,H,VVS1,60.2,57.0,3175.0,5.78,5.82,3.49,6,2,False
2360,2361,0.9,Ideal,J,VS1,62.5,55.0,3175.0,6.18,6.14,3.85,4,0,True
2361,2362,0.7,Premium,E,VS1,62.9,61.0,3175.0,5.65,5.57,3.53,4,5,False
2362,2363,0.9,Premium,G,SI2,61.9,61.0,3175.0,6.13,6.06,3.77,1,3,False
2363,2364,0.9,Premium,J,VS1,62.3,56.0,3175.0,6.23,6.19,3.87,4,0,False
2364,2365,0.7,Good,E,VS1,63.6,58.0,3175.0,5.67,5.62,3.59,4,5,False
2365,2366,1.0,Fair,J,SI1,65.3,57.0,3175.0,6.33,6.12,4.08,2,0,False
2366,2367,1.5,Fair,H,I1,69.3,61.0,3175.0,6.99,6.81,4.78,0,2,False
2367,2368,0.9,Very Good,I,SI1,61.8,58.0,3176.0,6.2,6.26,3.85,2,1,False
2368,2369,0.9,Good,I,SI1,63.5,59.0,3176.0,6.05,6.1,3.86,2,1,False
2369,2370,0.77,Ideal,G,VS1,62.4,54.0,3176.0,5.89,5.93,3.69,4,3,False
2370,2371,0.32,Ideal,F,SI2,61.7,56.0,561.0,4.41,4.44,2.73,1,4,False
2371,2372,0.32,Premium,G,VS2,62.5,58.0,561.0,4.36,4.38,2.73,3,3,False
2372,2373,0.32,Ideal,G,VS2,62.0,57.0,561.0,4.39,4.41,2.73,3,3,False
2373,2374,0.32,Ideal,H,VS1,61.8,55.0,561.0,4.41,4.42,2.73,4,2,False
2374,2375,0.32,Ideal,G,VS2,61.5,57.0,561.0,4.4,4.41,2.71,3,3,False
2375,2376,0.32,Very Good,H,VS1,63.0,55.0,561.0,4.4,4.42,2.78,4,2,False
2376,2377,0.32,Premium,I,VVS2,62.1,59.0,561.0,4.35,4.38,2.71,5,1,False
2377,2378,0.32,Very Good,I,VVS2,63.0,57.0,561.0,4.33,4.37,2.74,5,1,False
2378,2379,0.32,Very Good,G,VS2,62.8,58.0,561.0,4.31,4.35,2.72,3,3,False
2379,2380,0.32,Premium,G,VS2,60.8,59.0,561.0,4.41,4.44,2.69,3,3,False
2380,2381,0.32,Premium,G,VS2,61.1,58.0,561.0,4.42,4.45,2.71,3,3,False
2381,2382,0.32,Very Good,G,VS2,59.9,57.0,561.0,4.47,4.51,2.69,3,3,False
2382,2383,0.32,Very Good,H,VS1,62.8,58.0,561.0,4.35,4.37,2.74,4,2,False
2383,2384,0.32,Very Good,E,SI1,62.2,58.0,561.0,4.36,4.39,2.72,2,5,False
2384,2385,0.32,Premium,E,SI1,62.3,58.0,561.0,4.37,4.4,2.73,2,5,False
2385,2386,0.4,Good,H,SI2,63.8,57.0,561.0,4.67,4.7,2.99,1,2,False
2386,2387,0.32,Premium,G,VS2,61.5,60.0,561.0,4.36,4.39,2.69,3,3,False
2387,2388,0.32,Premium,G,VS2,60.7,58.0,561.0,4.38,4.42,2.67,3,3,False
2388,2389,0.32,Premium,G,VS2,61.5,59.0,561.0,4.4,4.42,2.71,3,3,False
2389,2390,0.32,Ideal,G,VS2,61.4,57.0,561.0,4.39,4.4,2.7,3,3,False
2390,2391,0.32,Ideal,G,VS2,62.0,57.0,561.0,4.37,4.4,2.72,3,3,False
2391,2392,0.32,Ideal,E,SI1,61.8,55.0,561.0,4.42,4.45,2.74,2,5,False
2392,2393,0.32,Ideal,H,VS1,61.1,56.0,561.0,4.44,4.46,2.72,4,2,False
2393,2394,0.32,Ideal,G,VS2,62.5,56.0,561.0,4.38,4.42,2.75,3,3,True
2394,2395,0.32,Very Good,H,VS1,62.8,55.0,561.0,4.35,4.41,2.75,4,2,False
2395,2396,0.32,Ideal,G,VS2,61.8,55.0,561.0,4.41,4.43,2.73,3,3,False
2396,2397,0.32,Premium,G,VS2,61.2,59.0,561.0,4.38,4.41,2.69,3,3,False
2397,2398,0.32,Very Good,G,VS2,62.0,59.0,561.0,4.37,4.41,2.72,3,3,False
2398,2399,0.26,Very Good,F,VVS1,61.3,58.0,562.0,4.13,4.16,2.54,6,4,False
2399,2400,0.31,Ideal,G,VS2,61.7,55.0,562.0,4.37,4.39,2.7,3,3,False
2400,2401,0.7,Ideal,E,VS2,61.1,56.0,3176.0,5.73,5.76,3.51,3,5,False
2401,2402,0.72,Ideal,D,SI2,60.5,57.0,3176.0,5.82,5.89,3.54,1,6,False
2402,2403,0.7,Very Good,E,VS1,63.8,57.0,3177.0,5.61,5.65,3.59,4,5,False
2403,2404,0.74,Ideal,D,VS2,61.1,54.0,3177.0,5.86,5.89,3.59,3,6,False
2404,2405,0.67,Very Good,G,VVS1,62.0,56.0,3178.0,5.6,5.62,3.48,6,3,False
2405,2406,0.74,Ideal,H,VS2,62.2,55.0,3178.0,5.83,5.81,3.62,3,2,False
2406,2407,0.72,Ideal,G,VVS2,62.6,56.0,3179.0,5.7,5.74,3.58,5,3,False
2407,2408,0.72,Ideal,D,VS2,60.8,56.0,3179.0,5.8,5.84,3.54,3,6,False
2408,2409,0.72,Ideal,D,VS2,62.1,57.0,3179.0,5.69,5.75,3.55,3,6,False
2409,2410,0.72,Ideal,D,VS2,62.8,57.0,3179.0,5.68,5.73,3.58,3,6,False
2410,2411,0.81,Good,D,SI1,63.9,58.0,3179.0,5.9,5.85,3.75,2,6,False
2411,2412,1.5,Good,G,I1,57.4,62.0,3179.0,7.56,7.39,4.29,0,3,False
2412,2413,0.74,Very Good,E,VS2,61.8,58.0,3180.0,5.79,5.82,3.59,3,5,False
2413,2414,0.93,Very Good,J,VS2,61.1,59.0,3180.0,6.32,6.34,3.87,3,0,False
2414,2415,0.87,Very Good,H,SI1,62.2,57.0,3180.0,6.05,6.11,3.78,2,2,False
2415,2416,0.72,Ideal,H,VVS1,60.8,58.0,3180.0,5.77,5.8,3.52,6,2,False
2416,2417,0.72,Ideal,H,VVS1,61.8,55.0,3180.0,5.74,5.78,3.56,6,2,False
2417,2418,0.72,Ideal,H,VVS1,61.5,57.0,3180.0,5.74,5.76,3.54,6,2,False
2418,2419,0.91,Fair,H,SI1,64.4,60.0,3180.0,6.1,6.07,3.92,2,2,False
2419,2420,0.91,Fair,H,SI1,64.8,57.0,3180.0,6.12,6.07,3.95,2,2,False
2420,2421,0.91,Premium,H,SI1,62.2,56.0,3180.0,6.23,6.18,3.86,2,2,False
2421,2422,0.91,Very Good,J,SI2,62.0,56.0,3181.0,6.18,6.23,3.85,1,0,False
2422,2423,0.95,Premium,G,SI2,62.6,58.0,3181.0,6.22,6.18,3.88,1,3,False
2423,2424,0.63,Ideal,E,VVS1,61.1,58.0,3181.0,5.49,5.54,3.37,6,5,False
2424,2425,0.92,Ideal,J,SI1,61.7,57.0,3181.0,6.21,6.26,3.85,2,0,False
2425,2426,0.95,Premium,G,SI2,59.8,60.0,3181.0,6.36,6.34,3.8,1,3,False
2426,2427,0.8,Ideal,I,VVS1,61.7,56.0,3181.0,5.98,5.92,3.67,6,1,False
2427,2428,0.73,Very Good,D,VS2,63.5,58.0,3182.0,5.68,5.72,3.62,3,6,False
2428,2429,0.73,Ideal,D,VS2,62.1,56.0,3182.0,5.77,5.8,3.59,3,6,False
2429,2430,0.73,Ideal,G,VVS2,61.9,56.0,3183.0,5.74,5.81,3.61,5,3,False
2430,2431,0.73,Ideal,G,VVS2,62.2,55.0,3183.0,5.74,5.77,3.58,5,3,False
2431,2432,0.72,Very Good,E,SI1,63.3,56.0,3183.0,5.67,5.71,3.6,2,5,False
2432,2433,1.11,Premium,I,I1,61.8,59.0,3183.0,6.65,6.58,4.09,0,1,False
2433,2434,0.85,Ideal,H,SI1,60.8,57.0,3183.0,6.13,6.18,3.74,2,2,False
2434,2435,0.76,Ideal,G,VS2,61.5,55.0,3183.0,5.92,5.88,3.63,3,3,False
2435,2436,0.7,Premium,D,VS1,60.9,60.0,3183.0,5.75,5.71,3.49,4,6,False
2436,2437,0.73,Very Good,E,VS2,62.9,58.0,3184.0,5.7,5.75,3.6,3,5,False
2437,2438,0.78,Ideal,G,VS2,61.7,55.0,3184.0,5.94,5.89,3.65,3,3,False
2438,2439,0.7,Ideal,H,VS1,61.2,55.0,3185.0,5.71,5.76,3.51,4,2,False
2439,2440,0.7,Ideal,H,VS1,61.0,56.0,3185.0,5.75,5.79,3.51,4,2,False
2440,2441,0.7,Ideal,H,VS1,61.7,57.0,3185.0,5.66,5.7,3.5,4,2,False
2441,2442,0.79,Ideal,D,SI1,61.2,56.0,3185.0,6.02,5.95,3.66,2,6,False
2442,2443,0.72,Premium,G,IF,60.1,58.0,3185.0,5.89,5.86,3.53,7,3,False
2443,2444,0.9,Fair,E,SI2,57.5,68.0,3187.0,6.37,6.33,3.65,1,5,False
2444,2445,0.96,Premium,J,SI1,62.9,59.0,3187.0,6.3,6.22,3.94,2,0,False
2445,2446,0.9,Very Good,E,SI2,63.4,56.0,3187.0,6.15,5.99,3.85,1,5,False
2446,2447,1.03,Good,J,SI2,56.2,62.0,3188.0,6.69,6.73,3.77,1,0,False
2447,2448,0.9,Very Good,J,VS1,62.5,56.0,3188.0,6.11,6.21,3.85,4,0,True
2448,2449,0.75,Good,G,VVS1,58.4,56.0,3188.0,5.98,6.06,3.52,6,3,False
2449,2450,0.77,Ideal,E,SI1,61.6,57.0,3189.0,5.87,5.91,3.63,2,5,False
2450,2451,0.91,Very Good,G,SI2,60.3,59.0,3189.0,6.23,6.28,3.77,1,3,False
2451,2452,0.85,Ideal,E,SI2,62.8,57.0,3189.0,6.06,6.01,3.79,1,5,False
2452,2453,0.71,Ideal,H,VS2,61.9,55.0,3189.0,5.74,5.77,3.56,3,2,False
2453,2454,0.74,Ideal,E,VS2,59.5,57.0,3189.0,5.92,5.94,3.53,3,5,False
2454,2455,0.73,Ideal,D,SI1,61.8,56.0,3189.0,5.8,5.76,3.57,2,6,False
2455,2456,0.73,Ideal,D,SI1,61.9,56.0,3189.0,5.8,5.77,3.58,2,6,False
2456,2457,1.01,Premium,J,VS2,62.4,60.0,3190.0,6.45,6.35,3.99,3,0,False
2457,2458,0.71,Ideal,H,IF,62.0,54.0,3190.0,5.71,5.75,3.55,7,2,False
2458,2459,0.89,Premium,G,SI1,61.1,58.0,3190.0,6.24,6.17,3.79,2,3,False
2459,2460,0.92,Premium,I,SI1,62.9,60.0,3190.0,6.18,6.13,3.87,2,1,False
2460,2461,1.01,Fair,J,VS2,65.8,55.0,3190.0,6.29,6.24,4.12,3,0,False
2461,2462,0.7,Ideal,G,VVS2,60.6,56.0,3191.0,5.69,5.82,3.49,5,3,False
2462,2463,0.7,Ideal,G,VVS2,60.3,57.0,3191.0,5.75,5.83,3.49,5,3,False
2463,2464,0.7,Ideal,F,VVS2,62.0,55.0,3191.0,5.71,5.67,3.53,5,4,False
2464,2465,0.71,Ideal,E,VS2,62.1,57.0,3191.0,5.71,5.75,3.56,3,5,False
2465,2466,0.71,Ideal,E,VS2,62.0,57.0,3191.0,5.71,5.74,3.55,3,5,False
2466,2467,0.8,Ideal,E,VS2,61.4,55.0,3192.0,5.96,5.99,3.67,3,5,False
2467,2468,0.71,Ideal,D,VS1,62.2,55.0,3192.0,5.71,5.74,3.56,4,6,False
2468,2469,0.75,Ideal,E,VS2,60.2,57.0,3192.0,5.93,5.9,3.56,3,5,False
2469,2470,0.71,Very Good,E,VS1,62.1,60.0,3192.0,5.65,5.71,3.53,4,5,False
2470,2471,0.71,Very Good,E,VS1,61.5,57.0,3192.0,5.74,5.77,3.54,4,5,False
2471,2472,0.81,Ideal,G,SI1,62.2,57.0,3192.0,5.97,6.02,3.73,2,3,False
2472,2473,0.76,Ideal,E,VS2,61.5,56.0,3192.0,5.92,5.89,3.63,3,5,False
2473,2474,0.91,Good,H,VS2,63.8,59.0,3192.0,5.99,5.96,3.82,3,2,False
2474,2475,1.0,Good,H,SI2,62.0,64.0,3192.0,6.43,6.29,3.94,1,2,False
2475,2476,0.76,Premium,E,VS2,60.1,59.0,3192.0,6.01,5.97,3.6,3,5,False
2476,2477,1.0,Fair,H,SI2,64.4,57.0,3192.0,6.35,6.29,4.07,1,2,False
2477,2478,0.81,Premium,G,VS2,61.4,60.0,3193.0,6.02,5.99,3.69,3,3,False
2478,2479,0.73,Ideal,F,VVS2,62.2,54.0,3193.0,5.8,5.75,3.59,5,4,False
2479,2480,0.9,Good,J,VVS2,57.4,61.0,3193.0,6.42,6.37,3.67,5,0,False
2480,2481,0.7,Good,D,VS1,60.4,63.0,3193.0,5.68,5.74,3.45,4,6,False
2481,2482,0.81,Premium,G,VS2,62.9,58.0,3193.0,5.94,5.88,3.72,3,3,False
2482,2483,0.9,Good,H,SI2,63.6,60.0,3193.0,6.11,6.06,3.87,1,2,False
2483,2484,0.54,Premium,D,VVS1,61.4,57.5,3194.0,5.25,5.28,3.23,6,6,False
2484,2485,0.83,Very Good,G,VS2,62.7,58.0,3195.0,5.97,6.03,3.76,3,3,False
2485,2486,0.73,Ideal,D,SI1,62.4,53.0,3195.0,5.79,5.82,3.62,2,6,False
2486,2487,0.71,Ideal,G,VS1,62.3,54.0,3195.0,5.68,5.72,3.55,4,3,False
2487,2488,0.8,Ideal,D,SI1,61.7,56.0,3195.0,5.96,6.0,3.69,2,6,False
2488,2489,0.83,Good,G,VS2,63.7,60.9,3195.0,5.84,5.92,3.75,3,3,False
2489,2490,0.91,Very Good,F,SI1,63.5,58.0,3195.0,6.15,6.1,3.89,2,4,False
2490,2491,0.91,Very Good,F,SI1,63.3,60.0,3195.0,6.1,6.06,3.85,2,4,False
2491,2492,0.6,Ideal,F,VVS2,61.5,57.0,3196.0,5.42,5.45,3.34,5,4,False
2492,2493,0.9,Good,I,SI1,63.0,53.0,3196.0,6.08,6.15,3.85,2,1,False
2493,2494,0.91,Ideal,F,SI2,61.7,55.0,3196.0,6.27,6.2,3.85,1,4,False
2494,2495,0.9,Very Good,J,VS1,62.9,56.0,3197.0,6.13,6.18,3.87,4,0,False
2495,2496,0.51,Ideal,E,VVS1,61.3,56.0,3197.0,5.13,5.21,3.17,6,5,False
2496,2497,0.77,Very Good,G,VS1,61.1,54.0,3197.0,5.91,5.94,3.62,4,3,False
2497,2498,1.01,Fair,F,SI1,66.1,60.0,3197.0,6.15,6.13,4.06,2,4,False
2498,2499,0.83,Premium,F,SI1,62.0,59.0,3198.0,6.04,5.99,3.73,2,4,False
2499,2500,0.73,Ideal,E,VS2,62.2,59.0,3198.0,5.74,5.77,3.58,3,5,False
2500,2501,0.71,Ideal,E,VS1,61.4,59.0,3198.0,5.71,5.75,3.52,4,5,False
2501,2502,0.71,Ideal,E,VS1,62.3,56.0,3198.0,5.66,5.7,3.54,4,5,False
2502,2503,0.83,Ideal,F,SI1,62.1,55.0,3198.0,6.05,6.0,3.74,2,4,False
2503,2504,0.7,Premium,E,VS2,61.0,59.0,3199.0,5.74,5.7,3.49,3,5,False
2504,2505,1.0,Fair,J,SI2,56.3,64.0,3199.0,6.58,6.54,3.69,1,0,False
2505,2506,0.71,Ideal,F,VS1,62.6,57.0,3199.0,5.7,5.73,3.58,4,4,False
2506,2507,0.71,Ideal,F,VS1,61.1,56.0,3199.0,5.71,5.74,3.5,4,4,False
2507,2508,1.02,Very Good,E,I1,60.6,63.0,3199.0,6.52,6.46,3.93,0,5,False
2508,2509,0.7,Ideal,F,VS1,62.4,56.0,3199.0,5.67,5.65,3.53,4,4,False
2509,2510,0.7,Ideal,D,SI1,61.7,57.0,3199.0,5.76,5.73,3.54,2,6,False
2510,2511,1.02,Premium,H,I1,62.5,60.0,3199.0,6.41,6.39,4.0,0,2,True
2511,2512,0.73,Very Good,F,VS1,62.0,57.0,3200.0,5.73,5.75,3.56,4,4,False
2512,2513,0.74,Ideal,F,VS2,62.1,56.0,3200.0,5.83,5.79,3.61,3,4,False
2513,2514,0.9,Ideal,E,SI2,62.6,56.0,3200.0,6.15,6.06,3.82,1,5,False
2514,2515,0.9,Good,H,SI1,63.8,57.0,3201.0,6.07,6.13,3.89,2,2,False
2515,2516,0.7,Ideal,E,VS2,60.5,59.0,3201.0,5.72,5.75,3.47,3,5,False
2516,2517,0.7,Ideal,E,VS2,61.1,59.0,3201.0,5.67,5.73,3.48,3,5,False
2517,2518,0.73,Ideal,E,VS2,62.4,57.0,3201.0,5.75,5.79,3.6,3,5,False
2518,2519,0.84,Ideal,I,VS1,61.4,57.0,3201.0,6.03,6.09,3.72,4,1,False
2519,2520,0.76,Ideal,F,VS2,61.0,55.0,3201.0,5.92,5.89,3.6,3,4,False
2520,2521,0.71,Very Good,D,VS2,59.7,55.0,3203.0,5.85,5.88,3.5,3,6,False
2521,2522,1.04,Good,H,I1,63.9,58.0,3203.0,6.35,6.42,4.08,0,2,False
2522,2523,1.04,Very Good,H,I1,61.6,61.0,3203.0,6.45,6.47,3.98,0,2,False
2523,2524,0.7,Very Good,F,VVS1,63.3,62.0,3204.0,5.67,5.57,3.56,6,4,False
2524,2525,0.7,Premium,F,VVS1,63.0,60.0,3204.0,5.62,5.59,3.53,6,4,False
2525,2526,1.02,Ideal,G,SI2,62.3,56.0,3204.0,6.39,6.35,3.97,1,3,False
2526,2527,1.04,Good,J,SI2,63.8,56.0,3204.0,6.36,6.32,4.05,1,0,False
2527,2528,0.7,Very Good,F,VVS2,60.5,60.0,3205.0,5.7,5.73,3.46,5,4,False
